Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
30,Yes,Travel_Rarely,740,Sales,1,3,2,Male,Sales Executive,1,Married,9714,1,No,11,3,3,10,8,6
38,No,Travel_Frequently,888,Human Resources,10,4,3,Male,Human Resources,3,Married,6077,3,No,11,3,3,6,3,1
35,No,Travel_Rarely,992,Research & Development,1,3,4,Male,Laboratory Technician,1,Single,2450,1,No,19,3,3,3,0,1
30,No,Travel_Rarely,1288,Sales,29,4,3,Male,Sales Executive,2,Married,9250,3,No,12,3,3,4,2,1
35,Yes,Travel_Rarely,104,Research & Development,2,3,1,Female,Laboratory Technician,1,Divorced,2074,1,Yes,12,3,3,1,0,0
53,Yes,Travel_Rarely,607,Research & Development,2,5,3,Female,Manufacturing Director,4,Married,10169,0,No,16,3,3,33,7,1
38,Yes,Travel_Rarely,903,Research & Development,2,3,3,Male,Manufacturing Director,2,Married,4855,4,No,11,3,3,5,2,1
32,No,Non-Travel,1200,Research & Development,1,4,4,Male,Research Scientist,1,Married,4087,4,No,14,3,2,6,5,1
48,No,Travel_Rarely,1108,Research & Development,15,4,3,Female,Research Scientist,1,Married,2367,8,No,12,3,2,8,2,7
34,No,Travel_Rarely,479,Research & Development,7,4,1,Male,Research Scientist,4,Single,2972,1,No,13,3,1,1,0,0
55,No,Travel_Rarely,685,Sales,26,5,3,Male,Manager,4,Married,19586,1,No,21,4,3,36,6,2
34,No,Travel_Rarely,1351,Research & Development,1,4,2,Male,Research Scientist,4,Married,5484,9,No,17,3,2,2,2,2
26,No,Travel_Rarely,474,Research & Development,3,3,1,Female,Research Scientist,4,Married,2061,1,No,21,4,3,1,0,0
38,No,Travel_Rarely,1245,Sales,14,3,3,Male,Sales Executive,2,Married,9924,0,No,11,3,3,9,8,7
38,No,Travel_Rarely,437,Sales,16,3,2,Female,Sales Executive,2,Single,4198,2,No,12,3,4,3,2,1
36,No,Travel_Rarely,884,Sales,1,4,2,Female,Sales Executive,3,Single,6815,6,No,13,3,3,1,0,0
29,No,Travel_Rarely,1370,Research & Development,3,1,2,Male,Laboratory Technician,1,Single,4723,1,Yes,18,3,3,10,9,1
35,No,Travel_Rarely,670,Research & Development,10,4,1,Female,Healthcare Representative,3,Single,6142,3,Yes,16,3,3,5,2,0
39,No,Travel_Rarely,1462,Sales,6,3,4,Male,Sales Executive,3,Married,8237,2,No,11,3,3,7,6,7
29,No,Travel_Frequently,995,Research & Development,2,1,1,Male,Healthcare Representative,4,Divorced,8853,1,No,19,3,4,6,4,1
50,No,Travel_Rarely,264,Sales,9,3,3,Male,Manager,3,Married,19331,4,Yes,16,3,3,1,0,0
23,No,Travel_Rarely,977,Research & Development,10,3,4,Male,Research Scientist,3,Married,2073,2,No,16,3,3,2,2,2
36,No,Travel_Frequently,1302,Research & Development,6,4,1,Male,Laboratory Technician,1,Married,5562,3,Yes,13,3,3,3,2,0
42,No,Travel_Rarely,1059,Research & Development,9,2,4,Male,Manager,4,Single,19613,8,No,22,4,3,1,0,0
35,No,Travel_Rarely,750,Research & Development,28,3,2,Male,Laboratory Technician,3,Married,3407,1,No,17,3,2,10,9,6
34,No,Travel_Frequently,653,Research & Development,10,4,4,Male,Healthcare Representative,3,Married,5063,1,No,14,3,2,8,2,7
40,No,Travel_Rarely,118,Sales,14,2,4,Female,Sales Executive,1,Married,4639,1,No,15,3,3,5,4,1
43,No,Travel_Rarely,990,Research & Development,27,3,4,Male,Laboratory Technician,2,Divorced,4876,5,No,12,3,3,6,4,0
35,No,Travel_Rarely,1349,Research & Development,7,2,3,Male,Laboratory Technician,4,Married,2690,1,No,18,3,2,1,0,0
46,No,Travel_Rarely,563,Sales,1,4,4,Male,Manager,1,Single,17567,1,No,15,3,1,26,0,0
28,Yes,Travel_Rarely,329,Research & Development,24,3,3,Male,Laboratory Technician,2,Married,2408,1,Yes,17,3,3,1,1,0
22,No,Non-Travel,457,Research & Development,26,2,2,Female,Research Scientist,3,Married,2814,1,Yes,14,3,2,4,2,1
50,No,Travel_Frequently,1234,Research & Development,20,5,2,Male,Healthcare Representative,3,Married,11245,2,Yes,15,3,3,30,8,12
32,No,Travel_Rarely,634,Research & Development,5,4,2,Female,Research Scientist,4,Married,3312,3,No,17,3,3,3,2,0
44,No,Travel_Rarely,1313,Research & Development,7,3,2,Female,Research Director,4,Divorced,19049,0,Yes,14,3,2,22,7,1
30,No,Travel_Rarely,241,Research & Development,7,3,2,Male,Research Scientist,2,Married,2141,1,No,12,3,2,6,4,1
45,No,Travel_Rarely,1015,Research & Development,5,5,3,Female,Laboratory Technician,1,Single,5769,1,Yes,14,3,3,10,7,1
45,No,Non-Travel,336,Sales,26,3,1,Male,Sales Executive,1,Married,4385,1,No,15,3,3,10,7,4
31,No,Travel_Frequently,715,Sales,2,4,4,Male,Sales Executive,1,Single,5332,7,No,13,3,3,5,2,0
36,No,Travel_Rarely,559,Research & Development,12,4,3,Female,Manufacturing Director,3,Married,4663,9,Yes,12,3,3,3,2,1
34,No,Travel_Frequently,426,Research & Development,10,4,3,Male,Manufacturing Director,4,Divorced,4724,1,No,13,3,3,9,7,7
49,No,Travel_Rarely,722,Research & Development,25,4,3,Female,Laboratory Technician,1,Married,3211,1,No,14,3,2,9,6,1
39,No,Travel_Rarely,1387,Research & Development,10,5,2,Male,Manufacturing Director,1,Married,5377,2,No,13,3,3,7,7,7
27,No,Travel_Rarely,1302,Research & Development,19,3,4,Male,Laboratory Technician,1,Divorced,4066,1,No,11,3,3,7,7,0
35,No,Travel_Rarely,819,Research & Development,18,5,2,Male,Research Scientist,1,Married,5208,1,No,11,3,3,16,15,1
28,No,Travel_Rarely,580,Research & Development,27,3,2,Female,Manufacturing Director,1,Divorced,4877,0,No,21,4,2,5,3,0
21,No,Travel_Rarely,546,Research & Development,5,1,3,Male,Research Scientist,4,Single,3117,1,No,18,3,3,2,2,2
18,Yes,Travel_Frequently,544,Sales,3,2,2,Female,Sales Representative,4,Single,1569,1,Yes,12,3,4,0,0,0
47,No,Travel_Rarely,1176,Human Resources,26,4,4,Female,Manager,3,Married,19658,3,No,11,3,3,5,2,1
39,No,Travel_Rarely,170,Research & Development,3,2,3,Male,Laboratory Technician,3,Divorced,3069,0,No,15,3,3,10,8,0
40,No,Travel_Rarely,884,Research & Development,15,3,1,Female,Manufacturing Director,3,Married,10435,1,No,13,3,3,18,15,14
35,No,Non-Travel,208,Research & Development,8,4,3,Female,Healthcare Representative,3,Married,4148,1,No,12,3,3,14,11,2
37,No,Travel_Rarely,671,Research & Development,19,3,3,Male,Manufacturing Director,3,Married,5768,3,No,17,3,2,4,3,0
39,No,Travel_Frequently,711,Research & Development,4,3,1,Female,Manufacturing Director,3,Single,5042,0,No,13,3,1,9,2,3
45,No,Travel_Rarely,1329,Research & Development,2,2,4,Female,Manufacturing Director,4,Divorced,5770,1,No,19,3,3,10,7,3
38,No,Travel_Rarely,397,Research & Development,2,2,4,Female,Manufacturing Director,3,Married,7756,3,Yes,19,3,4,5,4,0
35,Yes,Travel_Rarely,737,Sales,10,3,4,Male,Sales Executive,1,Married,10306,9,No,17,3,3,13,12,6
37,No,Travel_Rarely,1470,Research & Development,10,3,2,Female,Research Scientist,2,Married,3936,1,No,11,3,1,8,4,7
40,No,Travel_Rarely,448,Research & Development,16,3,3,Female,Manufacturing Director,4,Single,7945,6,Yes,15,3,2,4,2,3
44,No,Travel_Frequently,602,Human Resources,1,5,1,Male,Human Resources,4,Married,5743,4,Yes,11,3,3,10,7,0
48,No,Travel_Frequently,365,Research & Development,4,5,3,Male,Manager,4,Married,15202,2,No,25,4,3,2,2,2
35,Yes,Travel_Rarely,763,Sales,15,2,1,Male,Sales Executive,4,Divorced,5440,6,Yes,14,3,2,2,2,2
24,No,Travel_Frequently,567,Research & Development,2,1,1,Female,Research Scientist,4,Single,3760,1,Yes,13,3,3,6,3,1
27,No,Travel_Rarely,486,Research & Development,8,3,2,Female,Research Scientist,3,Married,3517,7,No,17,3,3,3,2,0
27,No,Travel_Frequently,591,Research & Development,2,3,4,Male,Research Scientist,4,Single,2580,2,No,13,3,2,4,2,1
40,Yes,Travel_Rarely,1329,Research & Development,7,3,1,Male,Laboratory Technician,1,Single,2166,3,Yes,14,3,1,4,2,0
29,No,Travel_Rarely,469,Sales,10,3,3,Male,Sales Executive,3,Single,5869,9,No,11,3,3,5,2,1
36,No,Travel_Rarely,711,Research & Development,5,4,2,Female,Healthcare Representative,1,Married,8008,4,No,12,3,3,3,2,0
25,No,Travel_Frequently,772,Research & Development,2,1,4,Male,Manufacturing Director,3,Divorced,5206,1,No,17,3,3,7,7,0
39,No,Travel_Rarely,492,Research & Development,12,3,4,Male,Manufacturing Director,2,Married,5295,4,No,21,4,3,5,4,1
49,No,Travel_Rarely,301,Research & Development,22,4,1,Female,Research Director,2,Married,16413,3,No,16,3,3,4,2,1
50,No,Travel_Rarely,813,Research & Development,17,5,4,Female,Research Director,1,Divorced,13269,5,No,15,3,3,14,11,1
20,No,Travel_Rarely,1141,Sales,2,3,3,Female,Sales Representative,3,Single,2783,1,No,19,3,3,2,2,2
34,No,Travel_Rarely,1130,Research & Development,3,3,4,Female,Research Scientist,2,Divorced,5433,1,No,12,3,3,11,8,7
36,No,Travel_Rarely,311,Research & Development,7,3,1,Male,Laboratory Technician,2,Single,2013,2,No,11,3,3,4,3,1
49,No,Travel_Rarely,465,Research & Development,6,1,3,Female,Healthcare Representative,3,Married,13966,2,Yes,19,3,3,15,11,2
36,No,Non-Travel,894,Research & Development,1,4,4,Female,Manufacturing Director,3,Married,4374,0,No,15,3,3,3,2,1
36,No,Travel_Rarely,1040,Research & Development,3,2,4,Male,Healthcare Representative,1,Divorced,6842,6,No,20,4,3,5,4,0
54,No,Travel_Rarely,584,Research & Development,22,5,2,Female,Manager,3,Married,17426,3,No,25,4,3,10,8,4
43,No,Travel_Rarely,1291,Research & Development,15,2,3,Male,Research Director,3,Married,17603,1,No,24,4,3,14,10,6
35,Yes,Travel_Frequently,880,Sales,12,4,4,Male,Sales Executive,4,Single,4581,3,Yes,24,4,4,11,9,6
38,No,Travel_Frequently,1189,Research & Development,1,3,4,Male,Research Scientist,4,Married,4735,7,No,15,3,4,13,11,2
29,No,Travel_Rarely,991,Sales,5,3,1,Male,Sales Executive,2,Divorced,4187,1,Yes,13,3,2,10,0,0
33,No,Travel_Rarely,392,Sales,2,4,4,Male,Sales Executive,4,Divorced,5505,1,No,14,3,3,6,2,0
32,No,Travel_Rarely,977,Research & Development,2,3,4,Male,Research Scientist,2,Divorced,5470,0,No,13,3,2,9,5,1
31,No,Travel_Rarely,1112,Sales,5,4,1,Female,Sales Executive,4,Married,5476,1,No,11,3,3,10,0,0
49,No,Travel_Rarely,464,Research & Development,16,3,4,Female,Laboratory Technician,1,Divorced,2587,4,Yes,16,3,2,2,2,2
38,No,Travel_Frequently,148,Research & Development,2,3,4,Female,Laboratory Technician,2,Single,2440,1,No,22,4,3,4,3,3
47,No,Travel_Rarely,1225,Sales,2,4,2,Female,Manager,2,Divorced,15972,6,No,14,3,3,3,2,1
49,No,Travel_Rarely,809,Research & Development,1,3,3,Male,Manager,3,Single,15379,4,No,14,3,3,8,7,0
41,No,Travel_Rarely,1206,Sales,23,2,4,Male,Sales Executive,3,Single,7082,3,Yes,16,3,3,2,0,0
20,No,Travel_Rarely,727,Sales,9,1,4,Male,Sales Representative,1,Single,2728,1,No,11,3,3,2,2,0
33,No,Non-Travel,530,Sales,16,3,3,Female,Sales Executive,4,Divorced,5368,1,Yes,25,4,3,6,5,1
36,No,Travel_Rarely,1351,Research & Development,26,4,1,Male,Healthcare Representative,3,Married,5347,6,No,14,3,2,3,2,0
44,No,Travel_Rarely,528,Human Resources,1,3,3,Female,Human Resources,4,Divorced,3195,4,Yes,18,3,3,2,2,2
23,Yes,Travel_Rarely,1320,Research & Development,8,1,4,Male,Laboratory Technician,3,Single,3989,1,Yes,11,3,3,5,4,1
38,No,Travel_Rarely,1495,Research & Development,4,2,4,Female,Laboratory Technician,3,Married,3306,7,No,19,3,2,0,0,0
53,No,Travel_Rarely,1395,Research & Development,24,4,2,Male,Healthcare Representative,4,Married,7005,3,No,15,3,3,4,3,1
48,Yes,Travel_Frequently,708,Sales,7,2,4,Female,Sales Representative,3,Married,2655,2,Yes,11,3,3,9,7,7
32,Yes,Travel_Rarely,1259,Research & Development,2,4,4,Male,Laboratory Technician,2,Single,1393,1,No,12,3,3,1,0,0
26,No,Non-Travel,786,Research & Development,7,3,4,Male,Laboratory Technician,4,Single,2570,1,No,20,4,3,7,7,5
55,No,Travel_Rarely,1441,Research & Development,22,3,1,Male,Research Scientist,2,Divorced,3537,5,No,12,3,3,4,2,1
34,No,Travel_Rarely,1157,Research & Development,5,2,2,Male,Laboratory Technician,4,Married,3986,1,No,14,3,4,15,10,4
60,No,Travel_Rarely,370,Research & Development,1,4,3,Male,Healthcare Representative,4,Divorced,10883,3,No,20,4,4,1,0,0
33,No,Travel_Rarely,267,Research & Development,21,3,2,Male,Laboratory Technician,2,Married,2028,1,No,18,3,3,14,11,2
37,No,Travel_Frequently,1278,Sales,1,4,3,Male,Sales Executive,4,Divorced,9525,1,No,14,3,2,6,3,1
34,No,Travel_Rarely,678,Research & Development,19,3,2,Female,Research Scientist,4,Married,2929,1,No,12,3,3,10,9,8
23,Yes,Travel_Rarely,427,Sales,7,3,3,Male,Sales Representative,4,Divorced,2275,1,Yes,21,4,3,3,2,0
44,No,Travel_Rarely,921,Research & Development,2,3,3,Female,Healthcare Representative,4,Married,7879,1,Yes,19,3,3,8,7,6
35,No,Travel_Frequently,146,Research & Development,2,4,1,Male,Research Scientist,4,Single,4930,0,Yes,14,3,4,5,4,1
43,No,Travel_Rarely,1179,Sales,2,3,4,Male,Sales Executive,4,Married,7847,1,Yes,17,3,3,10,9,8
24,No,Travel_Rarely,581,Research & Development,9,3,3,Male,Research Scientist,3,Married,4401,1,No,16,3,3,5,3,0
41,No,Travel_Rarely,918,Sales,6,3,4,Male,Sales Executive,3,Single,9241,1,No,12,3,3,10,8,8
29,No,Travel_Rarely,1082,Research & Development,9,4,4,Female,Laboratory Technician,3,Married,2974,9,No,17,3,3,5,3,1
36,No,Travel_Rarely,530,Sales,2,4,3,Female,Sales Representative,4,Single,4502,3,No,15,3,2,13,7,6
45,No,Non-Travel,1238,Research & Development,1,1,3,Male,Healthcare Representative,3,Married,10748,3,No,23,4,2,23,15,14
24,Yes,Travel_Rarely,240,Human Resources,22,1,4,Male,Human Resources,3,Married,1555,1,No,11,3,3,1,0,0
47,Yes,Travel_Frequently,1093,Sales,9,3,3,Male,Sales Executive,3,Married,12936,7,No,11,3,1,23,5,14
26,No,Travel_Rarely,390,Research & Development,17,4,4,Male,Laboratory Technician,3,Married,2305,1,No,15,3,4,3,2,0
45,No,Travel_Rarely,1005,Research & Development,28,2,4,Female,Research Director,2,Single,16704,1,No,11,3,3,21,6,8
32,No,Travel_Frequently,585,Research & Development,10,3,1,Male,Research Scientist,3,Married,3433,6,No,13,3,2,5,2,1
31,No,Travel_Rarely,741,Research & Development,2,4,2,Male,Laboratory Technician,3,Married,3477,1,No,14,3,4,5,2,0
41,No,Non-Travel,552,Human Resources,4,3,3,Male,Human Resources,2,Married,6430,6,No,19,3,3,3,2,1
40,No,Travel_Rarely,369,Research & Development,8,2,2,Female,Manufacturing Director,1,Married,6516,2,Yes,16,3,3,1,0,0
24,No,Travel_Rarely,506,Research & Development,29,1,2,Male,Laboratory Technician,1,Divorced,3907,1,No,13,3,4,6,2,1
46,No,Travel_Rarely,717,Research & Development,13,4,3,Male,Healthcare Representative,2,Single,5562,6,No,14,3,3,10,7,0
35,No,Travel_Rarely,1370,Research & Development,27,4,4,Male,Manufacturing Director,3,Married,6883,2,No,16,3,3,7,7,0
30,No,Travel_Rarely,793,Research & Development,16,1,2,Male,Research Scientist,4,Married,2862,1,No,12,3,2,10,0,0
47,No,Non-Travel,543,Sales,2,4,3,Male,Sales Executive,2,Married,4978,7,No,11,3,1,1,0,0
46,No,Travel_Rarely,1277,Sales,2,3,3,Male,Sales Executive,4,Divorced,10368,4,Yes,12,3,2,10,6,0
36,Yes,Travel_Rarely,1456,Sales,13,5,2,Male,Sales Executive,1,Divorced,6134,5,Yes,13,3,3,2,2,2
32,Yes,Travel_Rarely,964,Sales,1,2,1,Male,Sales Executive,2,Single,6735,6,No,15,3,3,0,0,0
23,No,Travel_Rarely,160,Research & Development,4,1,3,Female,Laboratory Technician,2,Single,3295,1,No,13,3,1,3,2,1
31,No,Travel_Frequently,163,Research & Development,24,1,4,Female,Manufacturing Director,4,Single,5238,2,No,20,4,2,5,4,1
39,No,Non-Travel,792,Research & Development,1,3,4,Male,Laboratory Technician,4,Married,6472,1,Yes,15,3,3,9,8,5
32,No,Travel_Rarely,371,Sales,19,3,4,Male,Sales Executive,3,Married,9610,3,No,13,3,1,4,3,0
40,No,Travel_Rarely,611,Sales,7,4,2,Male,Manager,2,Single,19833,1,No,14,3,2,21,8,12
45,No,Travel_Rarely,176,Human Resources,4,3,3,Female,Human Resources,3,Married,9756,4,No,21,4,4,5,0,0
30,No,Travel_Frequently,1312,Research & Development,2,4,4,Female,Research Scientist,1,Single,4968,0,No,16,3,3,9,7,0
24,No,Travel_Frequently,897,Human Resources,10,3,1,Male,Human Resources,4,Married,2145,0,No,14,3,3,2,2,2
30,Yes,Travel_Frequently,600,Human Resources,8,3,3,Female,Human Resources,4,Divorced,2180,6,No,11,3,2,4,2,1
31,No,Travel_Rarely,1003,Sales,5,3,1,Male,Sales Executive,3,Married,8346,1,No,19,3,3,5,2,0
27,No,Travel_Rarely,1054,Research & Development,8,3,3,Female,Research Scientist,4,Single,3445,1,No,11,3,2,6,2,1
29,Yes,Travel_Rarely,428,Sales,9,3,2,Female,Sales Representative,2,Single,2760,1,No,13,3,3,2,2,2
29,No,Travel_Frequently,461,Research & Development,1,3,4,Male,Healthcare Representative,3,Single,6294,8,Yes,12,3,4,3,2,0
30,No,Travel_Rarely,979,Sales,15,2,3,Male,Sales Executive,1,Divorced,7140,2,No,11,3,3,7,7,1
34,No,Travel_Rarely,181,Research & Development,2,4,4,Male,Research Scientist,4,Married,2932,0,Yes,14,3,3,5,0,1
33,No,Non-Travel,1283,Sales,2,3,4,Female,Sales Executive,2,Single,5147,8,No,15,3,2,11,7,1
49,No,Travel_Rarely,1313,Sales,11,4,4,Female,Sales Executive,4,Single,4507,3,No,12,3,4,5,1,0
33,Yes,Travel_Rarely,211,Sales,16,3,1,Female,Sales Executive,1,Single,8564,2,Yes,20,4,2,0,0,0
38,No,Travel_Frequently,594,Research & Development,2,2,3,Female,Laboratory Technician,2,Married,2468,4,No,14,3,2,6,1,0
31,Yes,Travel_Rarely,1079,Sales,16,4,1,Male,Sales Executive,3,Married,8161,2,No,13,3,3,1,0,0
29,No,Travel_Rarely,590,Research & Development,4,3,4,Female,Research Scientist,1,Divorced,2109,1,No,13,3,3,1,0,0
30,No,Travel_Rarely,305,Research & Development,16,3,3,Male,Healthcare Representative,3,Married,5294,3,No,16,3,3,7,0,1
32,No,Non-Travel,953,Research & Development,5,4,2,Male,Research Scientist,2,Single,2718,2,No,14,3,3,7,7,0
38,No,Travel_Rarely,833,Research & Development,18,3,2,Male,Healthcare Representative,4,Married,5811,3,Yes,16,3,3,1,0,1
43,Yes,Travel_Frequently,807,Research & Development,17,3,3,Male,Research Scientist,3,Married,2437,9,Yes,16,3,3,1,0,0
42,No,Travel_Rarely,855,Research & Development,12,3,2,Male,Laboratory Technician,2,Divorced,2766,8,No,22,4,2,5,3,0
55,No,Travel_Rarely,478,Research & Development,2,3,3,Male,Research Director,1,Married,19038,8,No,12,3,3,1,0,0
33,No,Non-Travel,775,Research & Development,4,3,4,Male,Research Scientist,2,Divorced,3055,5,No,15,3,2,9,8,1
41,No,Travel_Rarely,548,Research & Development,9,4,3,Male,Laboratory Technician,1,Divorced,2289,1,No,20,4,3,5,3,0
34,No,Non-Travel,1375,Sales,10,3,4,Male,Sales Executive,3,Divorced,4001,1,Yes,14,3,3,15,14,0
53,No,Non-Travel,661,Research & Development,1,4,1,Female,Manufacturing Director,3,Married,12965,4,Yes,20,4,2,3,2,0
43,No,Travel_Rarely,244,Human Resources,2,3,2,Male,Human Resources,4,Single,3539,0,No,13,3,3,9,7,1
34,No,Travel_Rarely,511,Sales,3,2,4,Female,Sales Executive,4,Single,6029,5,No,12,3,3,2,2,2
21,Yes,Travel_Rarely,337,Sales,7,1,2,Male,Sales Representative,2,Single,2679,1,No,13,3,3,1,0,1
38,No,Travel_Rarely,1153,Research & Development,6,2,4,Female,Laboratory Technician,3,Married,3702,1,No,11,3,3,5,4,0
22,Yes,Travel_Rarely,1294,Research & Development,8,1,3,Female,Laboratory Technician,1,Married,2398,1,Yes,17,3,3,1,0,0
31,No,Travel_Rarely,196,Sales,29,4,1,Female,Sales Executive,4,Married,5468,1,No,14,3,3,12,7,5
51,No,Travel_Rarely,942,Research & Development,3,3,1,Female,Manager,3,Married,13116,2,No,11,3,3,2,2,2
37,No,Travel_Rarely,589,Sales,9,2,2,Male,Sales Executive,2,Married,4189,1,No,14,3,3,5,2,0
46,No,Travel_Rarely,734,Research & Development,2,4,3,Male,Research Director,4,Divorced,19328,7,Yes,17,3,3,2,1,2
36,No,Travel_Rarely,1383,Research & Development,10,3,4,Male,Healthcare Representative,1,Married,8321,7,Yes,13,3,3,12,8,5
44,Yes,Travel_Frequently,429,Research & Development,1,2,3,Male,Research Scientist,2,Divorced,2342,1,Yes,12,3,2,5,3,2
37,No,Travel_Rarely,1239,Human Resources,8,2,3,Male,Human Resources,2,Divorced,4071,2,No,13,3,2,10,0,4
35,Yes,Travel_Rarely,303,Sales,27,3,3,Male,Sales Executive,4,Single,5813,1,Yes,18,3,3,10,7,7
33,No,Travel_Rarely,867,Research & Development,8,4,4,Male,Research Scientist,1,Married,3143,6,No,19,3,3,10,8,7
28,No,Travel_Rarely,1181,Research & Development,1,3,3,Male,Research Scientist,4,Married,2044,1,No,11,3,4,5,3,0
39,No,Travel_Rarely,1253,Research & Development,10,1,3,Male,Research Director,3,Single,13464,7,No,21,4,3,4,3,2
46,No,Non-Travel,849,Sales,26,2,2,Male,Sales Executive,2,Single,7991,8,No,15,3,3,2,2,2
40,No,Travel_Rarely,616,Research & Development,2,2,3,Female,Laboratory Technician,1,Married,3377,4,No,17,3,2,4,3,0
42,No,Travel_Rarely,1128,Research & Development,13,3,2,Male,Healthcare Representative,1,Married,5538,5,No,18,3,2,0,0,0
35,No,Non-Travel,1180,Research & Development,2,2,2,Male,Manufacturing Director,4,Divorced,5762,2,No,14,3,3,7,7,1
38,No,Non-Travel,1336,Human Resources,2,3,1,Male,Human Resources,2,Divorced,2592,5,No,13,3,3,11,10,3
34,Yes,Travel_Frequently,234,Research & Development,9,4,4,Male,Laboratory Technician,1,Married,5346,4,No,17,3,2,7,1,0
37,Yes,Travel_Rarely,370,Research & Development,10,4,4,Male,Manufacturing Director,1,Single,4213,1,No,15,3,1,10,3,0
39,No,Travel_Frequently,766,Sales,20,3,3,Male,Sales Executive,4,Divorced,4127,2,No,18,3,3,2,1,2
43,No,Non-Travel,343,Research & Development,9,3,1,Male,Research Scientist,3,Single,2438,4,No,13,3,2,3,2,1
41,No,Travel_Rarely,447,Research & Development,5,3,2,Male,Healthcare Representative,2,Single,6870,3,No,12,3,1,3,2,1
41,No,Travel_Rarely,796,Sales,4,1,3,Female,Sales Executive,3,Divorced,10447,0,Yes,13,3,4,22,14,13
30,No,Travel_Rarely,1092,Research & Development,10,3,1,Female,Manufacturing Director,3,Single,9667,9,No,14,3,3,7,7,0
26,Yes,Travel_Rarely,920,Human Resources,20,2,4,Female,Human Resources,2,Married,2148,0,Yes,11,3,3,5,1,1
46,Yes,Travel_Rarely,261,Research & Development,21,2,4,Female,Healthcare Representative,2,Married,8926,4,No,22,4,4,9,7,3
40,No,Travel_Rarely,1194,Research & Development,1,3,3,Female,Healthcare Representative,4,Divorced,6513,4,No,17,3,3,5,3,0
34,No,Travel_Rarely,810,Sales,8,2,2,Male,Sales Executive,3,Married,6799,1,No,21,4,3,10,8,4
58,No,Non-Travel,350,Sales,2,3,2,Male,Manager,2,Divorced,16291,4,No,22,4,2,16,9,14
35,No,Travel_Rarely,185,Research & Development,23,4,2,Male,Laboratory Technician,3,Married,2705,0,No,16,3,4,5,4,0
47,No,Travel_Rarely,1001,Research & Development,4,3,3,Female,Manufacturing Director,2,Divorced,10333,8,Yes,12,3,3,22,11,14
40,No,Travel_Rarely,750,Research & Development,12,3,2,Female,Healthcare Representative,1,Divorced,4448,2,No,12,3,3,7,4,7
54,No,Travel_Rarely,431,Research & Development,7,4,4,Female,Research Scientist,4,Married,6854,4,No,15,3,2,7,1,1
31,No,Travel_Frequently,1125,Sales,7,4,1,Female,Sales Executive,1,Married,9637,2,No,14,3,3,3,2,2
28,No,Travel_Rarely,1217,Research & Development,1,3,3,Female,Research Scientist,1,Married,3591,1,No,25,4,3,3,2,1
38,No,Travel_Rarely,723,Sales,2,4,2,Female,Sales Representative,4,Married,5405,2,Yes,20,4,2,4,2,0
26,No,Travel_Rarely,572,Sales,10,3,3,Male,Sales Executive,4,Single,4684,1,No,13,3,3,5,3,1
58,No,Travel_Frequently,1216,Research & Development,15,4,1,Male,Research Director,3,Married,15787,2,Yes,14,3,3,2,2,2
18,No,Non-Travel,1431,Research & Development,14,3,2,Female,Research Scientist,3,Single,1514,1,No,16,3,1,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,4,Male,Human Resources,1,Married,2956,0,No,17,3,3,1,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,1,Male,Human Resources,1,Divorced,2335,4,Yes,15,3,3,2,2,2
45,No,Non-Travel,589,Sales,2,4,3,Female,Sales Executive,3,Married,5154,4,No,22,4,4,8,7,5
36,No,Travel_Rarely,430,Research & Development,2,4,4,Female,Research Scientist,2,Married,6962,4,Yes,22,4,3,1,0,0
43,No,Travel_Frequently,1422,Sales,2,4,1,Male,Sales Executive,4,Married,5675,1,No,20,4,3,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,2,4,Female,Laboratory Technician,4,Single,2379,0,Yes,14,3,2,5,4,0
29,No,Travel_Frequently,574,Research & Development,20,1,4,Male,Laboratory Technician,4,Married,3812,1,No,13,3,4,11,8,3
32,No,Travel_Frequently,1318,Sales,10,4,4,Male,Sales Executive,4,Single,4648,8,No,13,3,4,0,0,0
42,No,Non-Travel,355,Research & Development,10,4,3,Male,Research Scientist,3,Married,2936,3,No,22,4,2,6,3,3
47,No,Travel_Rarely,207,Research & Development,9,4,2,Female,Laboratory Technician,3,Single,2105,4,No,12,3,3,2,2,2
46,No,Travel_Rarely,706,Research & Development,2,2,4,Male,Manufacturing Director,4,Divorced,8578,3,No,14,3,2,9,8,4
28,No,Non-Travel,280,Human Resources,1,2,3,Male,Human Resources,4,Divorced,2706,1,No,15,3,3,3,2,2
29,No,Travel_Rarely,726,Research & Development,29,1,4,Male,Healthcare Representative,3,Divorced,6384,8,No,17,3,3,7,0,1
42,No,Travel_Rarely,1142,Research & Development,8,3,4,Male,Laboratory Technician,3,Single,3968,4,No,13,3,3,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,4,3,Male,Sales Executive,2,Single,9907,7,Yes,12,3,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,3,1,Female,Sales Executive,1,Divorced,13225,2,No,12,3,3,19,17,2
